ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
4402,Arizona,07-09-2020,112671,2038,13341.0,97292.0,1547.951376595628,653061.0,5526.0,1.8088061701768867,8972.199358760618,4.904545091460978
4403,Arkansas,07-09-2020,26052,309,19992.0,5751.0,863.2767403052022,364661.0,1705.0,1.1860893597420543,12083.654206833846,6.544603101489329
4404,California,07-09-2020,302484,6859,,295625.0,765.5453857911259,5078434.0,,2.2675579534785317,12852.817721746509,
4405,Colorado,07-09-2020,35507,1706,4669.0,29132.0,616.5762764606677,370702.0,5820.0,4.804686399864815,6437.211221351353,16.391134142563438
4406,Connecticut,07-09-2020,47209,4348,8351.0,34510.0,1324.1290252369586,545621.0,10552.0,9.210108242072486,15303.704863030662,22.351670232370942
4407,Delaware,07-09-2020,12531,517,6901.0,5113.0,1286.8621144342985,130205.0,,4.1257680951240925,13371.309680785078,
4408,Florida,07-09-2020,232718,4009,,228709.0,1083.53128637342,2357398.0,17479.0,1.72268582576337,10976.007388487902,7.510807071219244
4409,Georgia,07-09-2020,106727,2930,,103797.0,1005.2062539092584,1019422.0,12606.0,2.7453221771435534,9601.407045758657,11.81144415190158
4410,Hawaii,07-09-2020,1130,19,811.0,300.0,79.80947430276183,89152.0,122.0,1.6814159292035398,6296.614383221082,10.79646017699115
4411,Idaho,07-09-2020,9429,100,2978.0,6351.0,527.6249045222194,114620.0,411.0,1.0605578534309046,6413.86854982891,4.358892777601018
4412,Illinois,07-09-2020,151572,7329,,144243.0,1196.1343203948352,1879878.0,,4.835325785765182,14835.105388562544,
4413,Indiana,07-09-2020,49575,2739,37795.0,9041.0,736.3842441845698,542292.0,7386.0,5.524962178517399,8055.17467569014,14.898638426626325
4414,Iowa,07-09-2020,33254,741,26340.0,6173.0,1053.986123921181,354659.0,,2.228303362001564,11240.923339260302,
4415,Kansas,07-09-2020,17785,293,879.0,16613.0,610.4731587463624,208482.0,1269.0,1.6474557211132976,7156.180212637567,7.135226314309811
4416,Kentucky,07-09-2020,18245,612,4939.0,12694.0,408.378142267798,424013.0,2747.0,3.3543436557961086,9490.690119890152,15.0561797752809
4417,Louisiana,07-09-2020,71994,3355,46334.0,22305.0,1548.6597169072236,880140.0,,4.660110564769286,18932.652210444256,
4418,Maine,07-09-2020,3486,111,2901.0,474.0,259.33409313411875,115758.0,365.0,3.184165232358004,8611.588053074962,10.470453241537578
4419,Maryland,07-09-2020,71447,3288,5132.0,63027.0,1181.7860025671225,612581.0,11221.0,4.6020126807283726,10132.540921782163,15.705348020210787
4420,Massachusetts,07-09-2020,110897,8268,94347.0,8282.0,1608.9510588533658,925761.0,11559.0,7.455566877372697,13431.419616357076,10.42318547841691
4421,Michigan,07-09-2020,75063,6271,52841.0,15951.0,751.6178513420189,1223553.0,,8.354315708138497,12251.632320358647,
4422,Minnesota,07-09-2020,40163,1528,35193.0,3442.0,712.1563960201659,705440.0,4305.0,3.804496676045116,12508.617583558645,10.718820805218732
4423,Mississippi,07-09-2020,33591,1204,22167.0,10220.0,1128.6733291915154,324804.0,3414.0,3.5842934119258136,10913.566491462625,10.163436634812896
4424,Missouri,07-09-2020,26410,1073,,25337.0,430.3105470239325,454825.0,,4.0628549791745545,7410.677567215453,
4425,Montana,07-09-2020,1466,25,796.0,645.0,137.1659970545801,108765.0,120.0,1.7053206002728514,10176.575490887724,8.185538881309688
4426,Nebraska,07-09-2020,20623,284,15031.0,5308.0,1066.1142840600328,197835.0,1405.0,1.3771032342530185,10227.159937303815,6.812781845512292
4427,Nevada,07-09-2020,24904,571,759.0,23574.0,808.5304770277869,329778.0,,2.2928043687761,10706.5356429999,
4428,New Hampshire,07-09-2020,5973,387,4817.0,769.0,439.28452443202997,129628.0,578.0,6.479156202913108,9533.496456232244,9.676879290138961
4429,New Jersey,07-09-2020,174270,15448,30938.0,127884.0,1962.016124401752,1599417.0,20505.0,8.864405807080967,18007.01178425591,11.766224823549663
4430,New Mexico,07-09-2020,14251,533,6051.0,7667.0,679.6453120402283,389687.0,2101.0,3.740088414848081,18584.58653519195,14.742825064907725
4431,New York,07-09-2020,399513,32283,71279.0,295951.0,2053.675417061175,4468016.0,89995.0,8.080588116031269,22967.59960811288,22.52617561881591
4432,North Carolina,07-09-2020,79656,1477,55318.0,22861.0,759.4904846299858,1121811.0,,1.8542231595862209,10696.052777609333,
4433,North Dakota,07-09-2020,4071,85,3464.0,522.0,534.2085027202512,117849.0,257.0,2.0879390813068044,15464.489765924558,6.312945222304102
4434,Ohio,07-09-2020,61331,3006,42111.0,16214.0,524.6853906630964,916402.0,8570.0,4.901273418010468,7839.799471302323,13.973357682085734
4435,Oklahoma,07-09-2020,18497,410,14100.0,3987.0,467.4535143168852,401754.0,1893.0,2.2165756609179867,10153.069102603988,10.23409201492134
4436,Oregon,07-09-2020,11188,230,2977.0,7981.0,265.2607310507981,282075.0,1162.0,2.0557740436181624,6687.828093596163,10.386127994279583
4437,Pennsylvania,07-09-2020,97542,6848,71507.0,19187.0,761.9284784575271,880023.0,,7.020565499989747,6874.111515015363,
4438,Rhode Island,07-09-2020,17243,974,1684.0,14585.0,1627.6793274436193,165137.0,2043.0,5.64866902511164,15588.359397787912,11.848286261091456
4439,South Carolina,07-09-2020,50691,905,19181.0,30605.0,984.5371096549546,463765.0,3090.0,1.785326783847231,9007.394856268964,6.095756643191099
4440,South Dakota,07-09-2020,7336,101,6331.0,904.0,829.246071085017,87310.0,718.0,1.3767720828789531,9869.33948560971,9.787350054525627
4441,Tennessee,07-09-2020,57591,710,33609.0,23272.0,843.308429394243,972714.0,3088.0,1.2328315188137036,14243.508805018,5.361948915629178
4442,Texas,07-09-2020,236541,3006,118326.0,115209.0,815.7744887972192,2313212.0,,1.270815630271285,7977.7262156649085,
4443,Utah,07-09-2020,27356,205,15661.0,11490.0,853.2862875932872,388733.0,1700.0,0.7493785641175611,12125.330400460642,6.214358824389532
4444,Vermont,07-09-2020,1272,56,1054.0,162.0,203.8497473513155,72749.0,,4.402515723270441,11658.69911168306,
4445,Virginia,07-09-2020,67988,1937,9065.0,56986.0,796.5303574393074,753428.0,10021.0,2.849032182149791,8826.973497452234,14.739365770430073
4446,Washington,07-09-2020,38581,1409,,37172.0,506.6518991140125,645072.0,4630.0,3.652056711852985,8471.189286573035,12.000725745833442
4447,West Virginia,07-09-2020,3826,95,2718.0,1013.0,213.48695168420892,197189.0,,2.483010977522216,11002.947860861861,
4448,Wisconsin,07-09-2020,33908,809,26792.0,6307.0,582.3681298920692,660764.0,3726.0,2.3858676418544302,11348.587205969186,10.98855727262003
4449,Wyoming,07-09-2020,1769,21,1313.0,435.0,305.653994149551,39045.0,121.0,1.1871113623516112,6746.331374544499,6.840022611644998
4450,Alabama,07-10-2020,50508,1104,25783.0,23621.0,1030.1059413422092,492216.0,3089.0,2.1857923497267757,10038.69933522802,6.115862833610518
4451,Alaska,07-10-2020,1323,17,588.0,718.0,180.85011858463932,141931.0,,1.2849584278155706,19401.54057508424,
4452,Arizona,07-10-2020,116892,2082,13853.0,100957.0,1605.94236594169,669211.0,5659.0,1.7811313006878144,9194.079121361636,4.841220956096225
4453,Arkansas,07-10-2020,26803,313,20642.0,5848.0,888.1623856287551,365412.0,1743.0,1.1677797261500578,12108.539852157395,6.503003395142335
4454,California,07-10-2020,310885,6955,,303930.0,786.8071609132191,5175737.0,,2.2371616514145103,13099.07822700839,
4455,Colorado,07-10-2020,36173,1724,4691.0,29758.0,628.1413143439811,377140.0,5831.0,4.7659856799270175,6549.0065875567125,16.119757830426007
4456,Connecticut,07-10-2020,47287,4348,8351.0,34588.0,1326.316787400285,558209.0,10552.0,9.194916150316157,15656.776018312132,22.314801108126968
4457,Delaware,07-10-2020,12652,517,6949.0,5186.0,1299.2881232002824,132708.0,,4.086310464748657,13628.353481952507,
4458,Florida,07-10-2020,244151,4102,,240049.0,1136.7631515368682,2421627.0,17916.0,1.6801078021388405,11275.056585337645,7.33808176087749
4459,Georgia,07-10-2020,111217,2965,,108252.0,1047.4952349548473,1046348.0,12937.0,2.6659593407482673,9855.009073293964,11.632214499581899
4460,Hawaii,07-10-2020,1158,19,840.0,299.0,81.78705419698956,90595.0,123.0,1.640759930915371,6398.530375627175,10.621761658031089
4461,Idaho,07-10-2020,9929,101,3022.0,6806.0,555.6037413300579,118078.0,432.0,1.0172222781750428,6607.37018519192,4.350891328431866
4462,Illinois,07-10-2020,152899,7345,,145554.0,1206.6063748848724,1912875.0,,4.803824747055247,15095.502059254153,
4463,Indiana,07-10-2020,50300,2748,38120.0,9432.0,747.1533531514647,550562.0,7458.0,5.463220675944334,8178.016787629755,14.827037773359839
4464,Iowa,07-10-2020,34172,743,25891.0,7538.0,1083.0821503167917,362248.0,,2.1742947442350458,11481.456829800924,
4465,Kansas,07-10-2020,18303,293,905.0,17105.0,628.2535971062507,217779.0,1304.0,1.600830464951101,7475.301323509927,7.1245151068130905
4466,Kentucky,07-10-2020,18672,620,5258.0,12794.0,417.93569045899284,432690.0,2763.0,3.3204798628963155,9684.907557021297,14.797557840616967
4467,Louisiana,07-10-2020,74636,3380,46334.0,24922.0,1605.4916608479532,905248.0,,4.528645693767083,19472.74927647902,
4468,Maine,07-10-2020,3499,111,2931.0,457.0,260.30120248889307,118406.0,366.0,3.172334952843669,8808.580789339776,10.460131466133179
4469,Maryland,07-10-2020,71910,3303,5157.0,63450.0,1189.4443635786215,621063.0,11300.0,4.593241551939925,10272.839448994984,15.714087053261023
4470,Massachusetts,07-10-2020,111110,8296,94347.0,8467.0,1612.0413730686805,938616.0,11582.0,7.466474664746647,13617.926608084175,10.42390423904239
4471,Michigan,07-10-2020,75685,6285,52841.0,16559.0,757.8460370464903,1246805.0,,8.304155380854857,12484.458323574672,
4472,Minnesota,07-10-2020,40767,1533,35442.0,3792.0,722.8663146815253,725825.0,4329.0,3.7603944366767235,12870.077338379526,10.618882920008833
4473,Mississippi,07-10-2020,34622,1215,22167.0,11240.0,1163.315411963581,330312.0,3455.0,3.509329328172838,11098.637870617364,9.979203974351568
4474,Missouri,07-10-2020,27069,1084,,25985.0,441.0479438618262,454825.0,,4.004580885884222,7410.677567215453,
4475,Montana,07-10-2020,1593,28,855.0,710.0,149.04872667663446,112178.0,123.0,1.7576898932831135,10495.912153880414,7.7212806026365355
4476,Nebraska,07-10-2020,20777,286,15206.0,5285.0,1074.075376032357,201014.0,1419.0,1.3765221158011265,10391.499621589655,6.829667420705588
4477,Nevada,07-10-2020,25908,579,764.0,24565.0,841.1262286715347,335491.0,,2.234830940250116,10892.013261665968,
4478,New Hampshire,07-10-2020,5991,390,4831.0,770.0,440.60833515357314,131051.0,581.0,6.509764646970456,9638.151048274229,9.697880153563679
4479,New Jersey,07-10-2020,174628,15479,31014.0,128135.0,1966.046661915586,1623158.0,20567.0,8.863985157019492,18274.29946893728,11.777607256568249
4480,New Mexico,07-10-2020,14549,539,6118.0,7892.0,693.857248254388,395881.0,2137.0,3.704721974018833,18879.98496777753,14.688294728160011
4481,New York,07-10-2020,400299,32331,71371.0,296597.0,2057.715808432194,4541574.0,89995.0,8.076712657288677,23345.720611254666,22.48194474630214
4482,North Carolina,07-10-2020,82032,1497,55318.0,25217.0,782.1447654309405,1150612.0,,1.8248976009362199,10970.659655281175,
4483,North Dakota,07-10-2020,4155,85,3496.0,574.0,545.231227905341,119596.0,260.0,2.045728038507822,15693.736205190651,6.257521058965103
4484,Ohio,07-10-2020,62856,3032,43435.0,16389.0,537.7317329820089,959553.0,8701.0,4.823724067710322,8208.955351566845,13.842751686394296
4485,Oklahoma,07-10-2020,19092,416,14648.0,4028.0,482.49026844017817,411074.0,1949.0,2.178923109155668,10388.60279744279,10.208464278231721
4486,Oregon,07-10-2020,11454,232,3009.0,8213.0,271.5674305913337,286770.0,1180.0,2.025493277457657,6799.1437114262935,10.302077876724287
4487,Pennsylvania,07-10-2020,98482,6880,72284.0,19318.0,769.2710874849213,898640.0,,6.986048211855974,7019.534230188762,
4488,Rhode Island,07-10-2020,17312,976,1685.0,14651.0,1634.19268785617,166655.0,2051.0,5.6377079482439925,15731.653326864023,11.847273567467651
4489,South Carolina,07-10-2020,52419,929,20956.0,30534.0,1018.0988883826137,475235.0,3398.0,1.7722581506705584,9230.168931504058,6.482382342280471
4490,South Dakota,07-10-2020,7401,107,6408.0,886.0,836.5935349100613,88542.0,726.0,1.4457505742467234,10008.60218457055,9.809485204702069
4491,Tennessee,07-10-2020,59546,723,34740.0,24083.0,871.9356103681059,994575.0,3146.0,1.2141873509555638,14563.620724849008,5.283310381889631
4492,Texas,07-10-2020,244756,3062,122996.0,118698.0,844.1060990697266,2389789.0,,1.2510418539279935,8241.82234711199,
4493,Utah,07-10-2020,28223,207,16261.0,11755.0,880.3296861655705,395974.0,1748.0,0.7334443538957588,12351.191126022237,6.193530099564185
4494,Vermont,07-10-2020,1277,56,1066.0,155.0,204.65104352801086,74098.0,,4.385277995301488,11874.888820155484,
4495,Virginia,07-10-2020,68931,1958,9189.0,57784.0,807.5783089464155,768725.0,10195.0,2.840521681101391,9006.189313151315,14.790152471311893
4496,Washington,07-10-2020,39218,1424,,37794.0,515.0170855979197,660330.0,4665.0,3.6309857718394616,8671.559797360253,11.895048192156663
4497,West Virginia,07-10-2020,3983,95,2756.0,1132.0,222.24739376847992,201203.0,,2.38513683153402,11226.925023449528,
4498,Wisconsin,07-10-2020,34753,814,27329.0,6610.0,596.8809607803197,673510.0,3766.0,2.3422438350645987,11567.499090586514,10.836474548959803
4499,Wyoming,07-10-2020,1790,21,1327.0,442.0,309.2824474435819,39867.0,121.0,1.1731843575418994,6888.359403482278,6.759776536312848
4500,Alabama,07-11-2020,51947,1114,25783.0,25050.0,1059.4542119051187,502020.0,6745.0,2.144493425991876,10238.650999299434,12.98438793385566
4501,Alaska,07-11-2020,1385,17,598.0,770.0,189.325332002816,143376.0,,1.2274368231046928,19599.067726523997,
4502,Arizona,07-11-2020,119930,2151,14394.0,103385.0,1647.6804909436648,683990.0,5750.0,1.793546235303927,9397.123146840302,4.79446343700492
4503,Arkansas,07-11-2020,27864,319,20642.0,6903.0,923.3204011923902,369649.0,1780.0,1.1448463967843814,12248.93995766458,6.388171116853287
4504,California,07-11-2020,318761,7027,,311734.0,806.7402332690822,5275695.0,,2.204472943678806,13352.058171973771,
4505,Colorado,07-11-2020,36573,1725,4728.0,30120.0,635.0872830426678,385861.0,5864.0,4.716594208842588,6700.446070109829,16.03368605255243
4506,Connecticut,07-11-2020,47287,4348,8351.0,34588.0,1326.316787400285,558209.0,10552.0,9.194916150316157,15656.776018312132,22.314801108126968
4507,Delaware,07-11-2020,12743,517,7002.0,5224.0,1308.6333033466015,134115.0,,4.057129404378875,13772.84434421482,
4508,Florida,07-11-2020,254511,4197,,250314.0,1184.9991458597335,2475299.0,18341.0,1.6490446385421456,11524.952559014946,7.2063682905650435
4509,Georgia,07-11-2020,114401,2996,,111405.0,1077.4836794201378,1064873.0,13205.0,2.6188582267637517,10029.4864394119,11.542731269831558
4510,Hawaii,07-11-2020,1200,19,847.0,334.0,84.75342403833116,92234.0,125.0,1.5833333333333333,6514.2894272928625,10.416666666666666
4511,Idaho,07-11-2020,10506,102,3066.0,7338.0,587.8913190063038,122349.0,449.0,0.9708737864077671,6846.365409204477,4.2737483342851705
4512,Illinois,07-11-2020,154094,7369,,146725.0,1216.0367479938361,1945220.0,,4.782145962853843,15350.753455245305,
4513,Indiana,07-11-2020,51079,2756,38441.0,9882.0,758.7245750621007,558146.0,7458.0,5.395563734607177,8290.669094395176,14.600912312300556
4514,Iowa,07-11-2020,34658,748,26104.0,7806.0,1098.485928996821,368361.0,,2.1582318656587223,11675.208473979976,
4515,Kansas,07-11-2020,18687,295,905.0,17487.0,641.4344626085621,217779.0,1304.0,1.5786375555198802,7475.301323509927,6.978113126772622
4516,Kentucky,07-11-2020,19121,622,5322.0,13177.0,427.98566502069417,437902.0,2779.0,3.2529679410072694,9801.56784079766,14.533758694628945
4517,Louisiana,07-11-2020,76803,3403,46334.0,27066.0,1652.1059010143274,924447.0,,4.430816504563624,19885.7381075608,
4518,Maine,07-11-2020,3520,112,2972.0,436.0,261.86345606199023,118427.0,368.0,3.1818181818181817,8810.143042912874,10.454545454545457
4519,Maryland,07-11-2020,72467,3310,5190.0,63967.0,1198.6575538235566,629277.0,11353.0,4.56759628520568,10408.70505881886,15.666441276719059
4520,Massachusetts,07-11-2020,111398,8310,94347.0,8741.0,1616.2198260922048,946334.0,11600.0,7.459738954020718,13729.90334570765,10.413113341352627
4521,Michigan,07-11-2020,76370,6313,53867.0,16190.0,764.705051849646,1274122.0,,8.26633494827812,12757.987823396292,
4522,Minnesota,07-11-2020,41571,1537,36012.0,4022.0,737.1225640254543,742095.0,4366.0,3.6972889754877203,13158.571339406542,10.502513771619636
4523,Mississippi,07-11-2020,35419,1230,22167.0,12022.0,1190.0949851637133,334343.0,3495.0,3.47271238600751,11234.081358157808,9.867585194387194
4524,Missouri,07-11-2020,27606,1091,,26515.0,449.79753733974565,474550.0,,3.9520394117220894,7732.066266194894,
4525,Montana,07-11-2020,1677,29,864.0,784.0,156.9081698912216,113359.0,127.0,1.72927847346452,10606.4121828855,7.5730471079308295
4526,Nebraska,07-11-2020,20998,285,15499.0,5214.0,1085.5000599666666,203854.0,1419.0,1.3572721211543957,10538.314564455895,6.757786455852939
4527,Nevada,07-11-2020,26838,592,764.0,25482.0,871.3195045965206,341233.0,,2.2058275579402338,11078.432391086688,
4528,New Hampshire,07-11-2020,6024,391,4897.0,736.0,443.035321476402,132302.0,585.0,6.49070385126162,9730.15589342147,9.711155378486056
4529,New Jersey,07-11-2020,174959,15525,31092.0,128342.0,1969.7732203431813,1661284.0,20632.0,8.87350750747318,18703.54045567591,11.7924770946336
4530,New Mexico,07-11-2020,14773,543,6181.0,8049.0,704.5400459455682,403581.0,2161.0,3.6756244500101536,19247.20613841186,14.628037636228257
4531,New York,07-11-2020,401029,32343,71477.0,297209.0,2061.4683347691457,4610777.0,89995.0,8.065002780347555,23701.454967550668,22.441020474828505
4532,North Carolina,07-11-2020,83906,1513,55318.0,27075.0,800.0126619885957,1176058.0,,1.8032083522036564,11213.277849414631,
4533,North Dakota,07-11-2020,4243,87,3533.0,623.0,556.7788447659115,120851.0,263.0,2.05043601225548,15858.420968372651,6.198444496818288
4534,Ohio,07-11-2020,64214,3036,44101.0,17077.0,549.3493938797683,983035.0,8770.0,4.727940947456942,8409.843358342387,13.6574578752297
4535,Oklahoma,07-11-2020,19779,421,15136.0,4222.0,499.8520332850557,419816.0,1992.0,2.1285201476313262,10609.529359704684,10.071287729409981
4536,Oregon,07-11-2020,11851,232,3009.0,8610.0,280.9800611085992,292183.0,1180.0,1.9576407054257023,6927.482676136516,9.95696565690659
4537,Pennsylvania,07-11-2020,99216,6897,72910.0,19409.0,775.0045715552483,912323.0,,6.951499758103533,7126.416059254542,
4538,Rhode Island,07-11-2020,17312,976,1685.0,14651.0,1634.19268785617,166655.0,2051.0,5.6377079482439925,15731.653326864023,11.847273567467651
4539,South Carolina,07-11-2020,54699,951,20956.0,32792.0,1062.381790870497,488090.0,3398.0,1.7386058246037406,9479.842927767982,6.212179381707162
4540,South Dakota,07-11-2020,7454,109,6470.0,875.0,842.5845438750978,89606.0,738.0,1.4623021196672927,10128.87451549128,9.900724443251944
4541,Tennessee,07-11-2020,61006,738,35435.0,24833.0,893.314476977743,1007114.0,3193.0,1.2097170770088188,14747.230045683416,5.233911418548995
